Date,Currency,Pair,Open,High,Low,Close,Volume
2024-07-08 00:00:00+01:00,CHF,CHF/USD,1.1170313358306885,1.11831796169281,1.1145166158676147,1.1170313358306885,0
2024-07-09 00:00:00+01:00,CHF,CHF/USD,1.1138213872909546,1.115200161933899,1.1123470067977905,1.1138213872909546,0
2024-07-10 00:00:00+01:00,CHF,CHF/USD,1.1143302917480469,1.1156978607177734,1.1115556955337524,1.1143302917480469,0
2024-07-11 00:00:00+01:00,CHF,CHF/USD,1.1120996475219727,1.1215791702270508,1.1114816665649414,1.1120996475219727,0
2024-07-12 00:00:00+01:00,CHF,CHF/USD,1.1160340309143066,1.1194196939468384,1.1149141788482666,1.1160340309143066,0
2024-07-15 00:00:00+01:00,CHF,CHF/USD,1.1149640083312988,1.1196954250335693,1.1147029399871826,1.1149640083312988,0
2024-07-16 00:00:00+01:00,CHF,CHF/USD,1.1167320013046265,1.1181930303573608,1.1139702796936035,1.1167320013046265,0
2024-07-17 00:00:00+01:00,CHF,CHF/USD,1.1195449829101562,1.131861925125122,1.1180305480957031,1.1195449829101562,0
2024-07-18 00:00:00+01:00,CHF,CHF/USD,1.1333370208740234,1.1337354183197021,1.1289485692977905,1.1333370208740234,0
2024-07-19 00:00:00+01:00,CHF,CHF/USD,1.1270145177841187,1.12696373462677,1.1236839294433594,1.1270145177841187,0
2024-07-22 00:00:00+01:00,CHF,CHF/USD,1.1261134147644043,1.1273956298828125,1.123368263244629,1.1261134147644043,0
2024-07-23 00:00:00+01:00,CHF,CHF/USD,1.1242270469665527,1.1252391338348389,1.1206114292144775,1.1242270469665527,0
2024-07-24 00:00:00+01:00,CHF,CHF/USD,1.1216797828674316,1.132502794265747,1.1209380626678467,1.1216797828674316,0
2024-07-25 00:00:00+01:00,CHF,CHF/USD,1.1299179792404175,1.1396011114120483,1.1294585466384888,1.1299179792404175,0
2024-07-26 00:00:00+01:00,CHF,CHF/USD,1.13553786277771,1.1362345218658447,1.1312345266342163,1.13553786277771,0
2024-07-29 00:00:00+01:00,CHF,CHF/USD,1.1308379173278809,1.1340440511703491,1.127255916595459,1.1308379173278809,0
2024-07-30 00:00:00+01:00,CHF,CHF/USD,1.1285407543182373,1.1303266286849976,1.1267858743667603,1.1285407543182373,0
2024-07-31 00:00:00+01:00,CHF,CHF/USD,1.1337482929229736,1.1401728391647339,1.1328877210617065,1.1337482929229736,0
2024-08-01 00:00:00+01:00,CHF,CHF/USD,1.138770580291748,1.1451736688613892,1.1386798620224,1.138770580291748,0
2024-08-02 00:00:00+01:00,CHF,CHF/USD,1.1456066370010376,1.1657729148864746,1.1450556516647339,1.1456066370010376,0
2024-08-05 00:00:00+01:00,CHF,CHF/USD,1.1680878400802612,1.1858879327774048,1.1667250394821167,1.1680878400802612,0
2024-08-06 00:00:00+01:00,CHF,CHF/USD,1.169823169708252,1.1762769222259521,1.16690194606781,1.169823169708252,0
2024-08-07 00:00:00+01:00,CHF,CHF/USD,1.1729516983032227,1.1732958555221558,1.1548144817352295,1.1729516983032227,0
2024-08-08 00:00:00+01:00,CHF,CHF/USD,1.16377854347229,1.1682379245758057,1.1530301570892334,1.16377854347229,0
2024-08-09 00:00:00+01:00,CHF,CHF/USD,1.153602123260498,1.1586142778396606,1.1532561779022217,1.153602123260498,0
2024-08-12 00:00:00+01:00,CHF,CHF/USD,1.1560158729553223,1.156738042831421,1.1479079723358154,1.1560158729553223,0
2024-08-13 00:00:00+01:00,CHF,CHF/USD,1.1564303636550903,1.1566041707992554,1.1521931886672974,1.1564303636550903,0
2024-08-14 00:00:00+01:00,CHF,CHF/USD,1.156203031539917,1.1602274179458618,1.1549744606018066,1.1560025215148926,0
2024-08-15 00:00:00+01:00,CHF,CHF/USD,1.1563286781311035,1.1566041707992554,1.1432491540908813,1.1563286781311035,0
2024-08-16 00:00:00+01:00,CHF,CHF/USD,1.146144986152649,1.154334545135498,1.1462106704711914,1.146144986152649,0
2024-08-19 00:00:00+01:00,CHF,CHF/USD,1.1526315212249756,1.1609008312225342,1.152591586112976,1.1526315212249756,0
2024-08-20 00:00:00+01:00,CHF,CHF/USD,1.159595012664795,1.1673378944396973,1.1593934297561646,1.159595012664795,0
2024-08-21 00:00:00+01:00,CHF,CHF/USD,1.1715638637542725,1.1750190258026123,1.1681697368621826,1.1715638637542725,0
2024-08-22 00:00:00+01:00,CHF,CHF/USD,1.1749500036239624,1.1779255867004395,1.171879529953003,1.1749500036239624,0
2024-08-23 00:00:00+01:00,CHF,CHF/USD,1.1741223335266113,1.1806375980377197,1.1708916425704956,1.1741223335266113,0
2024-08-26 00:00:00+01:00,CHF,CHF/USD,1.1801916360855103,1.1825922727584839,1.1787031888961792,1.1801916360855103,0
2024-08-27 00:00:00+01:00,CHF,CHF/USD,1.1804981231689453,1.187281847000122,1.1787031888961792,1.1804981231689453,0
2024-08-28 00:00:00+01:00,CHF,CHF/USD,1.1880435943603516,1.189202070236206,1.1833620071411133,1.1880435943603516,0
2024-08-29 00:00:00+01:00,CHF,CHF/USD,1.1879024505615234,1.1907596588134766,1.1774957180023193,1.1879024505615234,0
2024-08-30 00:00:00+01:00,CHF,CHF/USD,1.1807211637496948,1.1810559034347534,1.1751985549926758,1.1807211637496948,0
2024-09-02 00:00:00+01:00,CHF,CHF/USD,1.1757789850234985,1.178828239440918,1.1717286109924316,1.1757789850234985,0
2024-09-03 00:00:00+01:00,CHF,CHF/USD,1.1745774745941162,1.1789672374725342,1.1714677810668945,1.1745774745941162,0
2024-09-04 00:00:00+01:00,CHF,CHF/USD,1.176567554473877,1.1803866624832153,1.174149990081787,1.176567554473877,0
2024-09-05 00:00:00+01:00,CHF,CHF/USD,1.1819771528244019,1.1855363845825195,1.1779118776321411,1.1819771528244019,0
2024-09-06 00:00:00+01:00,CHF,CHF/USD,1.1851009130477905,1.1928192377090454,1.180052399635315,1.1851009130477905,0
2024-09-09 00:00:00+01:00,CHF,CHF/USD,1.1849182844161987,1.1853959560394287,1.1773293018341064,1.1849182844161987,0
2024-09-10 00:00:00+01:00,CHF,CHF/USD,1.1772323846817017,1.1824523210525513,1.1766921281814575,1.1772323846817017,0
2024-09-11 00:00:00+01:00,CHF,CHF/USD,1.181167483329773,1.1875073909759521,1.1745359897613525,1.181167483329773,0
