Date,Currency,Pair,Open,High,Low,Close,Volume
2024-07-08 00:00:00+01:00,SEK,SEK/USD,0.09530272334814072,0.09548818320035934,0.09477218240499496,0.09559497982263565,0
2024-07-09 00:00:00+01:00,SEK,SEK/USD,0.09450902044773102,0.09489647299051285,0.09441479295492172,0.09450902044773102,0
2024-07-10 00:00:00+01:00,SEK,SEK/USD,0.09479428082704544,0.09526059031486511,0.0946214348077774,0.09479428082704544,0
2024-07-11 00:00:00+01:00,SEK,SEK/USD,0.09484057873487473,0.09594083577394485,0.09480128437280655,0.09484057873487473,0
2024-07-12 00:00:00+01:00,SEK,SEK/USD,0.09534424543380737,0.09539526700973511,0.09455272555351257,0.09534424543380737,0
2024-07-15 00:00:00+01:00,SEK,SEK/USD,0.09470943361520767,0.09659119695425034,0.09437986463308334,0.09470943361520767,0
2024-07-16 00:00:00+01:00,SEK,SEK/USD,0.09434344619512558,0.09443486481904984,0.09399247169494629,0.09434344619512558,0
2024-07-17 00:00:00+01:00,SEK,SEK/USD,0.09455862641334534,0.09520363807678223,0.09424307197332382,0.09455862641334534,0
2024-07-18 00:00:00+01:00,SEK,SEK/USD,0.09483257681131363,0.09497541934251785,0.09451733529567719,0.09483257681131363,0
2024-07-19 00:00:00+01:00,SEK,SEK/USD,0.09443379193544388,0.0947141945362091,0.09352463483810425,0.09443379193544388,0
2024-07-22 00:00:00+01:00,SEK,SEK/USD,0.09392405301332474,0.09391169995069504,0.09313701093196869,0.09392405301332474,0
2024-07-23 00:00:00+01:00,SEK,SEK/USD,0.09325800091028214,0.09339144080877304,0.09274657070636749,0.09325800091028214,0
2024-07-24 00:00:00+01:00,SEK,SEK/USD,0.09287870675325394,0.09322644770145416,0.09235401451587677,0.09287870675325394,0
2024-07-25 00:00:00+01:00,SEK,SEK/USD,0.0928177610039711,0.09285128861665726,0.09207882732152939,0.0928177610039711,0
2024-07-26 00:00:00+01:00,SEK,SEK/USD,0.09238703548908234,0.09310752898454666,0.09236288070678711,0.09238703548908234,0
2024-07-29 00:00:00+01:00,SEK,SEK/USD,0.09245869517326355,0.09269120544195175,0.09206229448318481,0.09245869517326355,0
2024-07-30 00:00:00+01:00,SEK,SEK/USD,0.09233652800321579,0.09737477451562881,0.09218034148216248,0.09233652800321579,0
2024-07-31 00:00:00+01:00,SEK,SEK/USD,0.09293153882026672,0.09367023408412933,0.09283551573753357,0.09293153882026672,0
2024-08-01 00:00:00+01:00,SEK,SEK/USD,0.09355709701776505,0.09394337981939316,0.09331414103507996,0.09355709701776505,0
2024-08-02 00:00:00+01:00,SEK,SEK/USD,0.09321489185094833,0.09478403627872467,0.09307806193828583,0.09321489185094833,0
2024-08-05 00:00:00+01:00,SEK,SEK/USD,0.09443975985050201,0.09543031454086304,0.09360850602388382,0.09472388029098511,0
2024-08-06 00:00:00+01:00,SEK,SEK/USD,0.09500402212142944,0.09565789252519608,0.0942920371890068,0.09500402212142944,0
2024-08-07 00:00:00+01:00,SEK,SEK/USD,0.0949719026684761,0.09594627469778061,0.09488944709300995,0.0949719026684761,0
2024-08-08 00:00:00+01:00,SEK,SEK/USD,0.09550705552101135,0.0959838479757309,0.09458053857088089,0.09550705552101135,0
2024-08-09 00:00:00+01:00,SEK,SEK/USD,0.0951438620686531,0.09621120244264603,0.09485974162817001,0.0951438620686531,0
2024-08-12 00:00:00+01:00,SEK,SEK/USD,0.09508523344993591,0.09560522437095642,0.09480830281972885,0.09508523344993591,0
2024-08-13 00:00:00+01:00,SEK,SEK/USD,0.09512412548065186,0.09528946131467819,0.09480677545070648,0.09512412548065186,0
2024-08-14 00:00:00+01:00,SEK,SEK/USD,0.09567849338054657,0.09635461121797562,0.0953981801867485,0.09567849338054657,0
2024-08-15 00:00:00+01:00,SEK,SEK/USD,0.09553561359643936,0.09610958397388458,0.09491150826215744,0.09553561359643936,0
2024-08-16 00:00:00+01:00,SEK,SEK/USD,0.09487035870552063,0.09541711956262589,0.09485866129398346,0.09487035870552063,0
2024-08-19 00:00:00+01:00,SEK,SEK/USD,0.09583042562007904,0.09687791019678116,0.09578131139278412,0.09583042562007904,0
2024-08-20 00:00:00+01:00,SEK,SEK/USD,0.09704309701919556,0.09772792458534241,0.09681835770606995,0.09704309701919556,0
2024-08-21 00:00:00+01:00,SEK,SEK/USD,0.09900989383459091,0.09861262142658234,0.09752767533063889,0.09900989383459091,0
2024-08-22 00:00:00+01:00,SEK,SEK/USD,0.09829100966453552,0.09846144914627075,0.09749267995357513,0.09829100966453552,0
2024-08-23 00:00:00+01:00,SEK,SEK/USD,0.09772773832082748,0.09852362424135208,0.09702003002166748,0.09772773832082748,0
2024-08-26 00:00:00+01:00,SEK,SEK/USD,0.0980459451675415,0.09864092618227005,0.09772104769945145,0.0980459451675415,0
2024-08-27 00:00:00+01:00,SEK,SEK/USD,0.09792525321245193,0.09834583103656769,0.09786650538444519,0.09792525321245193,0
2024-08-28 00:00:00+01:00,SEK,SEK/USD,0.09851595759391785,0.09870421141386032,0.0979083850979805,0.09851595759391785,0
2024-08-29 00:00:00+01:00,SEK,SEK/USD,0.09809095412492752,0.09846357256174088,0.0974215418100357,0.09809095412492752,0
2024-08-30 00:00:00+01:00,SEK,SEK/USD,0.09785089641809464,0.09807507693767548,0.09726623445749283,0.09785089641809464,0
2024-09-02 00:00:00+01:00,SEK,SEK/USD,0.09736672043800354,0.09777867048978806,0.09732700884342194,0.09736672043800354,0
2024-09-03 00:00:00+01:00,SEK,SEK/USD,0.09757763147354126,0.09765825420618057,0.09688213467597961,0.09757763147354126,0
2024-09-04 00:00:00+01:00,SEK,SEK/USD,0.09712660312652588,0.09753718972206116,0.09671600908041,0.09712660312652588,0
2024-09-05 00:00:00+01:00,SEK,SEK/USD,0.09791097044944763,0.09990879148244858,0.09713990986347198,0.09791097044944763,0
2024-09-06 00:00:00+01:00,SEK,SEK/USD,0.09756649285554886,0.10141463577747345,0.09719665348529816,0.09756649285554886,0
2024-09-09 00:00:00+01:00,SEK,SEK/USD,0.09710463136434555,0.09770204871892929,0.09629644453525543,0.09710463136434555,0
2024-09-10 00:00:00+01:00,SEK,SEK/USD,0.09640849381685257,0.0966426357626915,0.09613868594169617,0.09640849381685257,0
2024-09-11 00:00:00+01:00,SEK,SEK/USD,0.09663955867290497,0.09695888310670853,0.09603776782751083,0.09663955867290497,0
2024-09-12 00:00:00+01:00,SEK,SEK/USD,0.09626241773366928,0.09703066945075989,0.09612546861171722,0.09626241773366928,0
2024-09-13 00:00:00+01:00,SEK,SEK/USD,0.09745334833860397,0.09815700352191925,0.09726017713546753,0.09745334833860397,0
2024-09-16 00:00:00+01:00,SEK,SEK/USD,0.09793100506067276,0.0986870601773262,0.09790157526731491,0.09793100506067276,0
2024-09-17 00:00:00+01:00,SEK,SEK/USD,0.09825596213340759,0.09892057627439499,0.09797870367765427,0.09825596213340759,0
2024-09-18 00:00:00+01:00,SEK,SEK/USD,0.09825953096151352,0.10012124478816986,0.0978776216506958,0.09825953096151352,0
2024-09-19 00:00:00+01:00,SEK,SEK/USD,0.09801096469163895,0.09890022873878479,0.09756506979465485,0.09801096469163895,0
2024-09-20 00:00:00+01:00,SEK,SEK/USD,0.09851313382387161,0.09881901741027832,0.0977383404970169,0.09851313382387161,0
2024-09-23 00:00:00+01:00,SEK,SEK/USD,0.09838152676820755,0.09851343184709549,0.09757287800312042,0.09838152676820755,0
2024-09-24 00:00:00+01:00,SEK,SEK/USD,0.09812001883983612,0.0988963171839714,0.09803825616836548,0.09812001883983612,0
2024-09-25 00:00:00+01:00,SEK,SEK/USD,0.09921097755432129,0.09929756820201874,0.09826956689357758,0.09921097755432129,0
2024-09-26 00:00:00+01:00,SEK,SEK/USD,0.09823279082775116,0.09908446669578552,0.09820973128080368,0.09823279082775116,0
2024-09-27 00:00:00+01:00,SEK,SEK/USD,0.09883473813533783,0.09960457682609558,0.09840960800647736,0.09883473813533783,0
2024-09-30 00:00:00+01:00,SEK,SEK/USD,0.09918037801980972,0.09934175759553909,0.09847889840602875,0.09918037801980972,0
2024-10-01 00:00:00+01:00,SEK,SEK/USD,0.09849722683429718,0.09884245693683624,0.09716001152992249,0.09849722683429718,0
2024-10-02 00:00:00+01:00,SEK,SEK/USD,0.09735552966594696,0.09807046502828598,0.09721838682889938,0.09735552966594696,0
2024-10-03 00:00:00+01:00,SEK,SEK/USD,0.09745211899280548,0.09794338792562485,0.09683728963136673,0.09745211899280548,0
2024-10-04 00:00:00+01:00,SEK,SEK/USD,0.09715406596660614,0.0976666510105133,0.09622184932231903,0.09715406596660614,0
2024-10-07 00:00:00+01:00,SEK,SEK/USD,0.09640849381685257,0.09700874239206314,0.09634264558553696,0.09640849381685257,0
2024-10-08 00:00:00+01:00,SEK,SEK/USD,0.09663806110620499,0.09691331535577774,0.09640012681484222,0.09663806110620499,0
