Date,Currency,Pair,Open,High,Low,Close,Volume
2024-07-08 00:00:00+01:00,THB,THB/USD,0.027397260069847107,0.02752470225095749,0.027404766529798508,0.027397260069847107,0
2024-07-09 00:00:00+01:00,THB,THB/USD,0.027480076998472214,0.02751864306628704,0.027419796213507652,0.027480076998472214,0
2024-07-10 00:00:00+01:00,THB,THB/USD,0.027464982122182846,0.027574796229600906,0.02743333764374256,0.027464982122182846,0
2024-07-11 00:00:00+01:00,THB,THB/USD,0.027533039450645447,0.028667259961366653,0.027525460347533226,0.027533039450645447,0
2024-07-12 00:00:00+01:00,THB,THB/USD,0.02775542065501213,0.028744716197252274,0.027586206793785095,0.02775542065501213,0
2024-07-15 00:00:00+01:00,THB,THB/USD,0.02763957902789116,0.02785980887711048,0.027593817561864853,0.02763957902789116,0
2024-07-16 00:00:00+01:00,THB,THB/USD,0.027693159878253937,0.02777700684964657,0.027586206793785095,0.027693159878253937,0
2024-07-17 00:00:00+01:00,THB,THB/USD,0.0277963075786829,0.02794623002409935,0.02776235342025757,0.0277963075786829,0
2024-07-18 00:00:00+01:00,THB,THB/USD,0.027880780398845673,0.027891667559742928,0.02774694748222828,0.027880780398845673,0
2024-07-19 00:00:00+01:00,THB,THB/USD,0.02767017111182213,0.027670936658978462,0.02751031704246998,0.02767017111182213,0
2024-07-22 00:00:00+01:00,THB,THB/USD,0.027563396841287613,0.02760600857436657,0.02750048227608204,0.027563396841287613,0
2024-07-23 00:00:00+01:00,THB,THB/USD,0.027548210695385933,0.02768089435994625,0.02753455564379692,0.027548210695385933,0
2024-07-24 00:00:00+01:00,THB,THB/USD,0.02767017111182213,0.027852050960063934,0.02763957902789116,0.02767017111182213,0
2024-07-25 00:00:00+01:00,THB,THB/USD,0.027702366933226585,0.02775464951992035,0.02759229578077793,0.027702366933226585,0
2024-07-26 00:00:00+01:00,THB,THB/USD,0.027616681531071663,0.027891667559742928,0.027578599750995636,0.027616681531071663,0
2024-07-29 00:00:00+01:00,THB,THB/USD,0.027800943702459335,0.027917364612221718,0.02776235342025757,0.027800943702459335,0
2024-07-30 00:00:00+01:00,THB,THB/USD,0.027831895276904106,0.027858257293701172,0.027731558308005333,0.027831895276904106,0
2024-07-31 00:00:00+01:00,THB,THB/USD,0.027903342619538307,0.02818489260971546,0.027855930849909782,0.027903342619538307,0
2024-08-01 00:00:00+01:00,THB,THB/USD,0.028169013559818268,0.0282326377928257,0.028074903413653374,0.028169013559818268,0
2024-08-02 00:00:00+01:00,THB,THB/USD,0.028111206367611885,0.028507085517048836,0.028081998229026794,0.028111206367611885,0
2024-08-05 00:00:00+01:00,THB,THB/USD,0.028320588171482086,0.028547775000333786,0.028240609914064407,0.028344672173261642,0
2024-08-06 00:00:00+01:00,THB,THB/USD,0.028169013559818268,0.028288545086979866,0.02809778042137623,0.028169013559818268,0
2024-08-07 00:00:00+01:00,THB,THB/USD,0.028254173696041107,0.028246991336345673,0.028003361076116562,0.028254173696041107,0
2024-08-08 00:00:00+01:00,THB,THB/USD,0.02810567617416382,0.028411513194441795,0.028095412999391556,0.02810567617416382,0
2024-08-09 00:00:00+01:00,THB,THB/USD,0.028360750526189804,0.02845112234354019,0.028328612446784973,0.028360750526189804,0
2024-08-12 00:00:00+01:00,THB,THB/USD,0.028392957523465157,0.028460027649998665,0.028344672173261642,0.028392957523465157,0
2024-08-13 00:00:00+01:00,THB,THB/USD,0.028545329347252846,0.028622129932045937,0.02843332476913929,0.028545329347252846,0
2024-08-14 00:00:00+01:00,THB,THB/USD,0.028641805052757263,0.02873067930340767,0.028530670329928398,0.028641805052757263,0
2024-08-15 00:00:00+01:00,THB,THB/USD,0.02851683832705021,0.02867876924574375,0.02842201106250286,0.02851683832705021,0
2024-08-16 00:00:00+01:00,THB,THB/USD,0.02853555604815483,0.028830906376242638,0.02843979373574257,0.02853555604815483,0
2024-08-19 00:00:00+01:00,THB,THB/USD,0.028918448835611343,0.029105301946401596,0.028876695781946182,0.028918448835611343,0
